Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_1,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
3000 MYRTLE ST,Oakland,CA,,1385,USCGeocoder,1,46.869,,4.1,,37.8210328579275,-122.277366432862,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2671.17938565789,Meters,03,StreetSegmentInterpolation
28TH ST & TELEGRAPH AV,Oakland,CA,,1386,USCGeocoder,1,31.2093,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
5300 WALNUT ST,Oakland,CA,,1387,USCGeocoder,1,234.3722,,4.1,,37.7764727,-122.1954775,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2500 63RD AV,Oakland,CA,,1388,USCGeocoder,1,203.2345,,4.1,,37.7683267,-122.18865,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1100 63RD ST,Oakland,CA,,1389,USCGeocoder,1,62.5023,,4.1,,37.8457260295847,-122.284718768132,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1931.43524235487,Meters,03,StreetSegmentInterpolation
400 CRESCENT ST,Oakland,CA,,1390,USCGeocoder,1,78.1249,,4.1,,37.8145635046386,-122.248909651759,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5687.82098740339,Meters,03,StreetSegmentInterpolation
2200 86TH AV,Oakland,CA,,1391,USCGeocoder,1,93.7501,,4.1,,37.7568702923824,-122.167994450622,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3740.47956627654,Meters,03,StreetSegmentInterpolation
1400 PERALTA ST,Oakland,CA,,1392,USCGeocoder,1,46.9046,,4.1,,37.8113623940398,-122.293920739628,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1943.67897711461,Meters,03,StreetSegmentInterpolation
600 OAK ST,Oakland,CA,,1393,USCGeocoder,1,78.1017,,4.1,,37.7954923067564,-122.26627608399,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2078.02914917795,Meters,03,StreetSegmentInterpolation
800 41ST ST,Oakland,CA,,1394,USCGeocoder,1,62.3483,,4.1,,37.8310964924104,-122.270882391474,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2241.48474593833,Meters,03,StreetSegmentInterpolation
1900 86TH AV,Oakland,CA,,1395,USCGeocoder,1,62.5169,,4.1,,37.7551594141487,-122.171662152956,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3864.53178190161,Meters,03,StreetSegmentInterpolation
2800 E 9TH ST,Oakland,CA,,1396,USCGeocoder,1,218.8624,,4.1,,37.7766594,-122.2336248,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1800 90TH AV,Oakland,CA,,1397,USCGeocoder,1,78.16,,4.1,,37.7515583916304,-122.170006613085,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1998.71522440715,Meters,03,StreetSegmentInterpolation
700 WASHINGTON ST,Oakland,CA,,1398,USCGeocoder,1,171.9046,,4.1,,37.8000478,-122.2750552,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6200 SEMINARY AV,Oakland,CA,,1399,USCGeocoder,1,156.2534,,4.1,,37.7805001,-122.174827,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2800 SAN PABLO AV,Oakland,CA,,1400,USCGeocoder,1,187.5152,,4.1,,37.8186421,-122.2754829,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
500 34TH ST,Oakland,CA,,1401,USCGeocoder,1,78.0882,,4.1,,37.8225743471333,-122.26632801724,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3083.10536275851,Meters,03,StreetSegmentInterpolation
1600 82ND AV,Oakland,CA,,1402,USCGeocoder,1,187.4973,,4.1,,37.7565096,-122.1771228,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
900 E 12TH ST,Oakland,CA,,1403,USCGeocoder,1,249.9693,,4.1,,37.7922276396971,-122.251401995188,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2511.39520851942,Meters,03,StreetSegmentInterpolation
2700 23RD AV,Oakland,CA,,1404,USCGeocoder,1,249.9563,,4.1,,37.7937028,-122.2264013,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2000 90TH AV,Oakland,CA,,1405,USCGeocoder,1,187.4987,,4.1,,37.7524219,-122.1675026,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
18TH ST & SAN PABLO AV,Oakland,CA,,1406,USCGeocoder,1,31.2908,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
16TH AV & INTERNATIONAL BLVD,Oakland,CA,,1407,USCGeocoder,1,31.2509,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
700 27TH ST,Oakland,CA,,1408,USCGeocoder,1,250.0015,,4.1,,37.8175807,-122.273048,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2100 38TH AV,Oakland,CA,,1409,USCGeocoder,1,218.7498,,4.1,,37.7809423,-122.2134618,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
10TH AV & INTERNATIONAL BLVD,Oakland,CA,,1410,USCGeocoder,1,31.2822,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2000 82ND AV,Oakland,CA,,1411,USCGeocoder,1,234.3809,,4.1,,37.7590705,-122.1720251,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6800 FOOTHILL BLVD,Oakland,CA,,1412,USCGeocoder,1,46.7213,,4.1,,37.7701040273353,-122.178454887729,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2231.75069684768,Meters,03,StreetSegmentInterpolation
5700 ELIZABETH ST,Oakland,CA,,1413,USCGeocoder,1,78.1248,,4.1,,37.7705199543598,-122.195423326027,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4450.10180413723,Meters,03,StreetSegmentInterpolation
2000 FRANKLIN ST,Oakland,CA,,1414,USCGeocoder,1,203.1252,,4.1,,37.8088094,-122.2666678,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6400 SAN LEANDRO ST,Oakland,CA,,1415,USCGeocoder,1,31.2519,,4.1,,37.7580008458835,-122.202121959077,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,13334.1808950477,Meters,03,StreetSegmentInterpolation
34TH ST & ADELINE ST,Oakland,CA,,1416,USCGeocoder,1,46.8696,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
57TH AV & BANCROFT AV,Oakland,CA,,1417,USCGeocoder,1,31.2293,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2000 87TH AV,Oakland,CA,,1418,USCGeocoder,1,78.1195,,4.1,,37.7547553035592,-122.169043676325,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3879.90186278918,Meters,03,StreetSegmentInterpolation
73RD AV & HOLLY ST,Oakland,CA,,1419,USCGeocoder,1,15.6279,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
200 4TH ST,Oakland,CA,,1420,USCGeocoder,1,140.6574,,4.1,,37.7952007252903,-122.269540630998,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2648.21464829869,Meters,03,StreetSegmentInterpolation
200 WAYNE AV,Oakland,CA,,1421,USCGeocoder,1,187.4694,,4.1,,37.8012303,-122.252211,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3000 75TH AV,Oakland,CA,,1422,USCGeocoder,1,94.0062,,4.1,,37.770040702041,-122.168954518166,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2871.16086099111,Meters,03,StreetSegmentInterpolation
9600 D ST,Oakland,CA,,1423,USCGeocoder,1,219.0045,,4.1,,37.7436084,-122.17663,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2600 67TH AV,Oakland,CA,,1424,USCGeocoder,1,78.0458,,4.1,,37.7670664045489,-122.183764246878,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,7408.44481241796,Meters,03,StreetSegmentInterpolation
1100 10TH ST,Oakland,CA,,1425,USCGeocoder,1,234.377,,4.1,,37.8064649933142,-122.286151163307,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,676.24738975009,Meters,03,StreetSegmentInterpolation
1800 73RD AV,Oakland,CA,,1426,USCGeocoder,1,218.7655,,4.1,,37.7612515,-122.1835064,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1500 WEBSTER ST,Oakland,CA,,1427,USCGeocoder,1,31.2408,,4.1,,37.8042997283909,-122.268142994812,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1991.85388220474,Meters,03,StreetSegmentInterpolation
3800 PIEDMONT AV,Oakland,CA,,1428,USCGeocoder,1,46.9561,,4.1,,37.823883097113,-122.255683902214,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1962.20877223834,Meters,03,StreetSegmentInterpolation
40TH ST & HOWE ST,Oakland,CA,,1429,USCGeocoder,1,31.2317,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
6400 SAN PABLO AV,Oakland,CA,,1430,USCGeocoder,1,187.5289,,4.1,,37.847289,-122.2847202,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3000 BROOKDALE AV,Oakland,CA,,1431,USCGeocoder,1,46.7855,,4.1,,37.7923639192202,-122.215852640524,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5152.13884628611,Meters,03,StreetSegmentInterpolation
2400 57TH AV,Oakland,CA,,1432,USCGeocoder,1,218.8052,,4.1,,37.7713682,-122.1938932,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3400 BOSTON AV,Oakland,CA,,1433,USCGeocoder,1,62.5044,,4.1,,37.7978163629921,-122.213416446889,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2247.88230962725,Meters,03,StreetSegmentInterpolation
400 HIGH ST,Oakland,CA,,1434,USCGeocoder,1,203.1468,,4.1,,37.7656884,-122.2230907,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 APGAR ST,Oakland,CA,,1435,USCGeocoder,1,31.248,,4.1,,37.828694863206,-122.271482648774,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2210.4022239293,Meters,03,StreetSegmentInterpolation
40TH ST & SHAFTER AV,Oakland,CA,,1436,USCGeocoder,1,31.2501,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1000 61ST ST,Oakland,CA,,1437,USCGeocoder,1,78.1673,,4.1,,37.8446706303682,-122.279128269822,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3588.4646352944,Meters,03,StreetSegmentInterpolation
E 12TH ST & 29TH AV,Oakland,CA,,1438,USCGeocoder,1,31.2564,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
71ST AV & HAMILTON ST,Oakland,CA,,1439,USCGeocoder,1,31.1099,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2200 40TH AV,Oakland,CA,,1440,USCGeocoder,1,281.2497,,4.1,,37.7808574,-122.2104375,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
900 75TH AV,Oakland,CA,,1441,USCGeocoder,1,250.0074,,4.1,,37.7534772,-122.1929336,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
12TH AV & INTERNATIONAL BLVD,Oakland,CA,,1442,USCGeocoder,1,31.2526,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
100 BROADWAY,Oakland,CA,,1443,USCGeocoder,1,78.1169,,4.1,,37.795310614118,-122.276855235924,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2157.46190426359,Meters,03,StreetSegmentInterpolation
700 45TH ST,Oakland,CA,,1444,USCGeocoder,1,250.0004,,4.1,,37.8339895,-122.2686172,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1400 83RD AV,Oakland,CA,,1445,USCGeocoder,1,62.5098,,4.1,,37.755094534395,-122.178441295942,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3612.01982842875,Meters,03,StreetSegmentInterpolation
200 FITZPATRICK RD,Oakland,CA,,1446,USCGeocoder,1,187.3998,,4.1,,37.7351545,-122.1940661,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4TH ST & BROADWAY,Oakland,CA,,1447,USCGeocoder,1,31.2485,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
5200 INTERNATIONAL BLVD,Oakland,CA,,1448,USCGeocoder,1,187.5232,,4.1,,37.768821,-122.2066781,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
500 CAPISTRANO DR,Oakland,CA,,1449,USCGeocoder,1,218.6158,,4.1,,37.7291552663643,-122.178901509186,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6605.73853624333,Meters,03,StreetSegmentInterpolation
9900 WALNUT ST,Oakland,CA,,1450,USCGeocoder,1,46.9058,,4.1,,37.7440802409311,-122.167297188351,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4315.7663329537,Meters,03,StreetSegmentInterpolation
800 43RD ST,Oakland,CA,,1451,USCGeocoder,1,187.3356,,4.1,,37.8326985151861,-122.270476855933,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5559.35485631786,Meters,03,StreetSegmentInterpolation
1400 34TH AV,Oakland,CA,,1452,USCGeocoder,1,93.7839,,4.1,,37.7766675270574,-122.223746033542,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2163.26379488129,Meters,03,StreetSegmentInterpolation
900 53RD AV,Oakland,CA,,1453,USCGeocoder,1,62.5031,,4.1,,37.76480414959,-122.210116525208,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2235.20423569484,Meters,03,StreetSegmentInterpolation
3200 GALINDO ST,Oakland,CA,,1454,USCGeocoder,1,46.8613,,4.1,,37.7869158415507,-122.221452021514,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2712.27917588549,Meters,03,StreetSegmentInterpolation
7800 PLYMOUTH ST,Oakland,CA,,1455,USCGeocoder,1,218.7473,,4.1,,37.7609025,-122.177943,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3600 HIGH ST,Oakland,CA,,1456,USCGeocoder,1,46.7512,,4.1,,37.7872460071966,-122.194719524575,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2140.22370391875,Meters,03,StreetSegmentInterpolation
1400 77TH AV,Oakland,CA,,1457,USCGeocoder,1,218.7394,,4.1,,37.7579062909036,-122.184312537627,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,10558.9782794733,Meters,03,StreetSegmentInterpolation
600 INTERNATIONAL BLVD,Oakland,CA,,1458,USCGeocoder,1,109.3671,,4.1,,37.7950219,-122.2526107,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 66TH AV,Oakland,CA,,1459,USCGeocoder,1,93.7472,,4.1,,37.7559973755189,-122.202465711652,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3826.90769015159,Meters,03,StreetSegmentInterpolation
1600 AUSEON AV,Oakland,CA,,1460,USCGeocoder,1,15.6313,,4.1,,37.7529336384591,-122.174663804763,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3852.03052468365,Meters,03,StreetSegmentInterpolation
